[9,800] MAE: 27,019,595,751.154625, RMSE: 85,073,123,615.844055, R2: -4,141,843,740,626,035,712. – 0:00:04.940998 – 29.75 KB
[9,900] MAE: 27,543,576,139.860504, RMSE: 89,289,683,435.195328, R2: -4,565,454,402,252,166,144. – 0:00:04.991103 – 29.75 KB
[10,000] MAE: 27,757,603,080.913628, RMSE: 89,730,116,304.788681, R2: -4,600,758,140,655,643,648. – 0:00:05.041204 – 29.75 KB
[10,100] MAE: 27,926,975,112.318348, RMSE: 89,893,436,546.865616, R2: -4,618,384,383,010,959,360. – 0:00:05.091289 – 29.75 KB
[10,200] MAE: 28,001,442,247.184875, RMSE: 89,636,139,370.97258, R2: -4,596,600,594,357,246,464. – 0:00:05.141456 – 29.75 KB
[10,300] MAE: 28,110,867,256.81028, RMSE: 89,537,974,643.114532, R2: -4,584,210,742,876,918,784. – 0:00:05.191566 – 29.75 KB
[10,400] MAE: 28,439,521,301.313427, RMSE: 90,706,889,863.284744, R2: -4,701,319,336,603,366,400. – 0:00:05.242102 – 29.75 KB
[10,500] MAE: 28,671,167,518.584248, RMSE: 91,411,917,313.298264, R2: -4,773,554,154,666,329,088. – 0:00:05.292218 – 29.75 KB
[10,600] MAE: 28,814,140,714.790062, RMSE: 91,371,770,445.659271, R2: -4,769,353,579,671,652,352. – 0:00:05.342388 – 29.75 KB
[10,700] MAE: 28,986,445,275.31221, RMSE: 91,770,607,615.191879, R2: -4,810,824,747,766,717,440. – 0:00:05.392536 – 29.75 KB
[10,800] MAE: 29,153,937,500.361427, RMSE: 92,103,051,512.034378, R2: -4,848,830,050,196,421,632. – 0:00:05.442609 – 29.75 KB
[10,900] MAE: 29,307,930,688.872189, RMSE: 92,432,610,896.765121, R2: -4,883,016,059,375,468,544. – 0:00:05.492847 – 29.75 KB
[11,000] MAE: 29,558,950,550.369591, RMSE: 92,678,644,923.140076, R2: -4,915,593,661,960,722,432. – 0:00:05.543018 – 29.75 KB
[11,100] MAE: 29,686,119,324.688305, RMSE: 92,915,142,455.007492, R2: -4,934,928,410,967,200,768. – 0:00:05.593123 – 29.75 KB
[11,200] MAE: 29,745,346,879.310089, RMSE: 92,815,587,098.463272, R2: -4,929,341,706,026,185,728. – 0:00:05.643295 – 29.75 KB
[11,300] MAE: 29,642,401,768.034126, RMSE: 92,483,709,482.192978, R2: -4,892,872,952,725,985,280. – 0:00:05.693308 – 29.75 KB
[11,400] MAE: 29,544,970,934.417664, RMSE: 92,124,382,323.299271, R2: -4,853,153,562,169,530,368. – 0:00:05.743408 – 29.75 KB
[11,500] MAE: 29,694,246,204.059849, RMSE: 92,533,450,937.449371, R2: -4,900,910,964,876,762,112. – 0:00:05.793489 – 29.75 KB
[11,600] MAE: 29,556,671,526.792374, RMSE: 92,157,147,823.049545, R2: -4,859,650,558,991,417,344. – 0:00:05.843581 – 29.75 KB
[11,700] MAE: 29,343,425,926.908527, RMSE: 91,768,205,040.167892, R2: -4,821,699,871,272,842,240. – 0:00:05.893647 – 29.75 KB
[11,800] MAE: 29,136,944,158.442753, RMSE: 91,382,987,125.498627, R2: -4,776,553,933,344,716,800. – 0:00:05.943719 – 29.75 KB
[11,900] MAE: 28,947,762,240.805752, RMSE: 91,013,989,345.650436, R2: -4,738,795,811,711,360,000. – 0:00:05.993840 – 29.75 KB
[12,000] MAE: 28,907,575,170.120461, RMSE: 90,874,956,325.745468, R2: -4,726,593,247,627,620,352. – 0:00:06.043880 – 29.75 KB
[12,100] MAE: 29,022,347,979.096268, RMSE: 90,858,985,867.262299, R2: -4,727,978,913,576,920,064. – 0:00:06.094068 – 29.75 KB
[12,200] MAE: 29,233,819,044.055714, RMSE: 91,201,702,175.359818, R2: -4,758,889,349,888,258,048. – 0:00:06.144234 – 29.75 KB
[12,300] MAE: 29,481,686,599.440407, RMSE: 91,552,875,752.546722, R2: -4,790,430,272,321,310,720. – 0:00:06.194368 – 29.75 KB
[12,400] MAE: 29,836,105,939.011608, RMSE: 92,104,493,061.812866, R2: -4,847,303,519,048,797,184. – 0:00:06.244480 – 29.75 KB
[12,500] MAE: 30,504,022,684.273499, RMSE: 95,095,598,002.203339, R2: -5,170,374,163,624,579,072. – 0:00:06.294527 – 29.75 KB
[12,600] MAE: 30,577,708,980.181431, RMSE: 94,992,793,817.763992, R2: -5,154,434,338,757,976,064. – 0:00:06.344639 – 29.75 KB
[12,700] MAE: 30,545,500,615.356281, RMSE: 94,768,486,767.57402, R2: -5,134,786,778,704,816,128. – 0:00:06.394696 – 29.75 KB
[12,800] MAE: 30,682,803,149.334648, RMSE: 94,897,431,679.82341, R2: -5,151,877,022,739,993,600. – 0:00:06.444742 – 29.75 KB
[12,900] MAE: 30,694,452,536.03611, RMSE: 94,945,022,872.990158, R2: -5,159,046,652,336,855,040. – 0:00:06.494832 – 29.75 KB
[13,000] MAE: 30,870,214,483.316994, RMSE: 96,609,419,041.455933, R2: -5,344,159,180,133,855,232. – 0:00:06.545366 – 29.75 KB
[13,100] MAE: 30,849,908,391.636993, RMSE: 96,331,042,632.961334, R2: -5,315,016,084,273,169,408. – 0:00:06.595521 – 29.75 KB
